date,time,pressure,pressure_setpoint,mfc1_Ar,mfc2_Ar,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2019-07-29_22-52-14,481.492,,,,,41.728,40.0,,,,,,,,pedotpss
2019-07-29_22-52-16,481.526,,,,,41.947,40.0,,,,,,,,pedotpss
2019-07-29_22-52-18,481.56,,,,,41.947,40.0,,,,,,,,pedotpss
2019-07-29_22-52-20,481.593,,,,,41.947,40.0,,,,,,,,pedotpss
2019-07-29_22-52-22,481.625,,,,,42.021,40.0,,,,,,,,pedotpss
2019-07-29_22-52-24,481.659,,,,,42.168,40.0,,,,,,,,pedotpss
2019-07-29_22-52-26,481.692,,,,,42.094,40.0,,,,,,,,pedotpss
2019-07-29_22-52-28,481.726,,,,,42.094,40.0,,,,,,,,pedotpss
2019-07-29_22-52-30,481.759,,,,,42.241,40.0,,,,,,,,pedotpss
2019-07-29_22-52-32,481.793,,,,,42.315,40.0,,,,,,,,pedotpss
2019-07-29_22-52-34,481.826,,,,,42.241,40.0,,,,,,,,pedotpss
2019-07-29_22-52-36,481.86,,,,,42.463,40.0,,,,,,,,pedotpss
2019-07-29_22-52-38,481.892,,,,,42.463,40.0,,,,,,,,pedotpss
2019-07-29_22-52-40,481.926,,,,,42.241,40.0,,,,,,,,pedotpss
2019-07-29_22-52-42,481.96,,,,,42.389,40.0,,,,,,,,pedotpss
2019-07-29_22-52-44,481.993,,,,,42.389,40.0,,,,,,,,pedotpss
2019-07-29_22-52-46,482.026,,,,,42.315,40.0,,,,,,,,pedotpss
2019-07-29_22-52-48,482.059,,,,,42.315,40.0,,,,,,,,pedotpss
2019-07-29_22-52-50,482.093,,,,,42.315,40.0,,,,,,,,pedotpss
2019-07-29_22-52-52,482.126,,,,,42.241,40.0,,,,,,,,pedotpss
2019-07-29_22-52-54,482.16,,,,,42.168,40.0,,,,,,,,pedotpss
2019-07-29_22-52-56,482.193,,,,,42.021,40.0,,,,,,,,pedotpss
2019-07-29_22-52-58,482.226,,,,,42.094,40.0,,,,,,,,pedotpss
2019-07-29_22-53-00,482.259,,,,,42.094,40.0,,,,,,,,pedotpss
2019-07-29_22-53-02,482.292,,,,,42.021,40.0,,,,,,,,pedotpss
2019-07-29_22-53-04,482.326,,,,,42.021,40.0,,,,,,,,pedotpss
2019-07-29_22-53-06,482.36,,,,,41.947,40.0,,,,,,,,pedotpss
2019-07-29_22-53-08,482.393,,,,,41.947,40.0,,,,,,,,pedotpss
2019-07-29_22-53-10,482.426,,,,,41.874,40.0,,,,,,,,pedotpss
2019-07-29_22-53-12,482.46,,,,,41.874,40.0,,,,,,,,pedotpss
2019-07-29_22-53-14,482.493,,,,,41.874,40.0,,,,,,,,pedotpss
2019-07-29_22-53-16,482.526,,,,,41.874,40.0,,,,,,,,pedotpss
2019-07-29_22-53-18,482.56,,,,,41.801,40.0,,,,,,,,pedotpss
2019-07-29_22-53-20,482.592,,,,,41.728,40.0,,,,,,,,pedotpss
2019-07-29_22-53-22,482.626,,,,,41.728,40.0,,,,,,,,pedotpss
2019-07-29_22-53-24,482.66,,,,,41.655,40.0,,,,,,,,pedotpss
2019-07-29_22-53-26,482.693,,,,,41.655,40.0,,,,,,,,pedotpss
2019-07-29_22-53-28,482.726,,,,,41.728,40.0,,,,,,,,pedotpss
2019-07-29_22-53-30,482.76,,,,,41.655,40.0,,,,,,,,pedotpss
2019-07-29_22-53-32,482.793,,,,,41.655,40.0,,,,,,,,pedotpss
2019-07-29_22-53-34,482.825,,,,,41.655,40.0,,,,,,,,pedotpss
2019-07-29_22-53-36,482.859,,,,,41.583,40.0,,,,,,,,pedotpss
2019-07-29_22-53-38,482.892,,,,,41.583,40.0,,,,,,,,pedotpss
2019-07-29_22-53-40,482.926,,,,,41.51,40.0,,,,,,,,pedotpss
2019-07-29_22-53-42,482.96,,,,,41.51,40.0,,,,,,,,pedotpss
2019-07-29_22-53-44,482.993,,,,,41.583,40.0,,,,,,,,pedotpss
2019-07-29_22-53-46,483.027,,,,,41.51,40.0,,,,,,,,pedotpss
2019-07-29_22-53-48,483.06,,,,,41.51,40.0,,,,,,,,pedotpss
2019-07-29_22-53-50,483.092,,,,,41.51,40.0,,,,,,,,pedotpss
2019-07-29_22-53-52,483.127,,,,,41.583,40.0,,,,,,,,pedotpss
2019-07-29_22-53-54,483.16,,,,,41.438,40.0,,,,,,,,pedotpss
2019-07-29_22-53-56,483.193,,,,,41.51,40.0,,,,,,,,pedotpss
2019-07-29_22-53-58,483.226,,,,,41.438,40.0,,,,,,,,pedotpss
2019-07-29_22-54-00,483.259,,,,,41.51,40.0,,,,,,,,pedotpss
2019-07-29_22-54-02,483.293,,,,,41.438,40.0,,,,,,,,pedotpss
2019-07-29_22-54-04,483.327,,,,,41.438,40.0,,,,,,,,pedotpss
2019-07-29_22-54-06,483.36,,,,,41.438,40.0,,,,,,,,pedotpss
2019-07-29_22-54-08,483.393,,,,,41.438,40.0,,,,,,,,pedotpss
2019-07-29_22-54-10,483.427,,,,,41.438,40.0,,,,,,,,pedotpss
2019-07-29_22-54-12,483.459,,,,,41.51,40.0,,,,,,,,pedotpss
2019-07-29_22-54-14,483.492,,,,,41.51,40.0,,,,,,,,pedotpss
2019-07-29_22-54-16,483.526,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_22-54-18,483.559,,,,,41.438,40.0,,,,,,,,pedotpss
2019-07-29_22-54-20,483.592,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_22-54-22,483.627,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_22-54-24,483.66,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_22-54-26,483.692,,,,,41.438,40.0,,,,,,,,pedotpss
2019-07-29_22-54-28,483.727,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_22-54-30,483.759,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_22-54-32,483.793,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-54-34,483.827,,,,,41.438,40.0,,,,,,,,pedotpss
2019-07-29_22-54-36,483.859,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-54-38,483.894,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_22-54-40,483.927,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-54-42,483.96,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-54-44,483.993,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-54-46,484.026,,,,,41.438,40.0,,,,,,,,pedotpss
2019-07-29_22-54-48,484.06,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-54-50,484.094,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-54-52,484.127,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_22-54-54,484.16,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-54-56,484.193,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-54-58,484.227,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-00,484.26,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-02,484.293,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-04,484.327,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-55-06,484.359,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-08,484.393,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-55-10,484.426,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-12,484.46,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-14,484.493,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-16,484.526,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-55-18,484.56,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-20,484.594,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-22,484.627,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-24,484.659,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-26,484.693,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-28,484.727,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-55-30,484.76,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-55-32,484.793,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-34,484.827,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-36,484.86,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-38,484.893,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-40,484.926,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-42,484.96,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-44,484.994,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-46,485.026,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-48,485.06,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-55-50,485.093,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-55-52,485.127,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-55-54,485.159,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-55-56,485.192,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-55-58,485.227,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-56-00,485.259,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-56-02,485.293,,,,,41.077,40.0,,,,,,,,pedotpss
2019-07-29_22-56-04,485.327,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-56-06,485.36,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-56-08,485.393,,,,,41.077,40.0,,,,,,,,pedotpss
2019-07-29_22-56-10,485.427,,,,,41.077,40.0,,,,,,,,pedotpss
2019-07-29_22-56-12,485.46,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-56-14,485.494,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-56-16,485.527,,,,,41.077,40.0,,,,,,,,pedotpss
2019-07-29_22-56-18,485.559,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-56-20,485.593,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-56-22,485.626,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-56-24,485.66,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-56-26,485.693,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-56-28,485.726,,,,,41.801,40.0,,,,,,,,pedotpss
2019-07-29_22-56-30,485.76,,,,,41.077,40.0,,,,,,,,pedotpss
2019-07-29_22-56-32,485.793,,,,,41.077,40.0,,,,,,,,pedotpss
2019-07-29_22-56-34,485.827,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-56-36,485.86,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-56-38,485.893,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-56-40,485.926,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-56-42,485.959,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-56-44,485.994,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-56-46,486.026,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-56-48,486.06,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-56-50,486.094,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-56-52,486.126,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-56-54,486.159,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-56-56,486.193,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-56-58,486.226,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-00,486.259,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-02,486.294,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-04,486.327,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-06,486.36,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-08,486.394,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-57-10,486.427,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-12,486.46,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-14,486.492,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-16,486.526,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-18,486.56,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-57-20,486.593,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-22,486.627,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_22-57-24,486.66,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-26,486.693,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-28,486.727,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-30,486.759,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-32,486.793,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-57-34,486.826,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-36,486.86,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-38,486.894,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-40,486.927,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-42,486.96,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_22-57-44,486.993,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-46,487.027,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-48,487.059,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-57-50,487.093,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-57-52,487.127,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-57-54,487.159,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-57-56,487.193,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-57-58,487.226,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-00,487.259,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-02,487.294,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-04,487.327,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-58-06,487.359,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-58-08,487.393,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-10,487.426,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-12,487.46,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-14,487.493,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-16,487.527,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-18,487.56,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-20,487.594,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-22,487.626,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-58-24,487.66,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-26,487.693,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-58-28,487.726,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-58-30,487.759,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-58-32,487.793,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-58-34,487.826,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-36,487.859,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-58-38,487.894,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-40,487.926,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-42,487.96,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-44,487.994,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-46,488.027,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-58-48,488.059,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-50,488.094,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-52,488.126,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-54,488.159,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-56,488.194,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-58-58,488.227,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-59-00,488.259,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-59-02,488.293,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-59-04,488.327,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-06,488.36,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-08,488.394,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-10,488.427,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-12,488.459,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-14,488.493,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-16,488.527,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-18,488.559,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-59-20,488.594,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-59-22,488.626,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-24,488.659,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-26,488.693,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-28,488.727,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-30,488.759,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-32,488.794,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-34,488.827,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-59-36,488.859,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-38,488.894,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-40,488.926,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-59-42,488.96,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-59-44,488.994,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-46,489.026,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-48,489.06,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-59-50,489.093,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_22-59-52,489.127,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_22-59-54,489.159,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-56,489.194,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_22-59-58,489.227,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-00,489.26,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-02,489.294,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-00-04,489.327,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-06,489.36,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-08,489.394,,,,,41.51,40.0,,,,,,,,pedotpss
2019-07-29_23-00-10,489.427,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-00-12,489.46,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-14,489.494,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-00-16,489.526,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-18,489.559,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-20,489.593,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-22,489.627,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-24,489.659,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_23-00-26,489.694,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-28,489.726,,,,,40.79,40.0,,,,,,,,pedotpss
2019-07-29_23-00-30,489.76,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-32,489.793,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-34,489.826,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-36,489.86,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-38,489.893,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-40,489.926,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_23-00-42,489.96,,,,,42.611,40.0,,,,,,,,pedotpss
2019-07-29_23-00-44,489.994,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-46,490.026,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-48,490.06,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_23-00-50,490.094,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-52,490.126,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-00-54,490.159,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-00-56,490.194,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-00-58,490.226,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_23-01-00,490.259,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-02,490.293,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-04,490.326,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-06,490.36,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-08,490.393,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-10,490.427,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_23-01-12,490.459,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-14,490.493,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-16,490.526,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_23-01-18,490.56,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-20,490.593,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-22,490.626,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-24,490.659,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-26,490.694,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-28,490.726,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-30,490.759,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-32,490.793,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-01-34,490.826,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-36,490.86,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-01-38,490.893,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-01-40,490.927,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_23-01-42,490.96,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-44,490.994,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-46,491.026,,,,,41.583,40.0,,,,,,,,pedotpss
2019-07-29_23-01-48,491.06,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_23-01-50,491.094,,,,,41.365,40.0,,,,,,,,pedotpss
2019-07-29_23-01-52,491.127,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-54,491.16,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-56,491.194,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-01-58,491.227,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-00,491.259,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-02,491.293,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_23-02-04,491.326,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-06,491.359,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_23-02-08,491.393,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-10,491.427,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-12,491.46,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-14,491.494,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-02-16,491.527,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-18,491.56,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-20,491.594,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-22,491.626,,,,,41.005,40.0,,,,,,,,pedotpss
2019-07-29_23-02-24,491.66,,,,,41.077,40.0,,,,,,,,pedotpss
2019-07-29_23-02-26,491.694,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-28,491.726,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-30,491.76,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-32,491.793,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-34,491.827,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_23-02-36,491.859,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-38,491.893,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-40,491.926,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-42,491.96,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-44,491.994,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-46,492.027,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-48,492.059,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-02-50,492.094,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-52,492.127,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-54,492.16,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-56,492.193,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-02-58,492.227,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-03-00,492.259,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_23-03-02,492.294,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-03-04,492.326,,,,,41.293,40.0,,,,,,,,pedotpss
2019-07-29_23-03-06,492.36,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-03-08,492.393,,,,,41.149,40.0,,,,,,,,pedotpss
2019-07-29_23-03-10,492.427,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-03-12,492.46,,,,,41.221,40.0,,,,,,,,pedotpss
2019-07-29_23-03-14,492.493,,,,,41.221,40.0,,,,,,,,pedotpss
