date,time,pressure,pressure_setpoint,mfc1_Ar,mfc2_Ar,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2019-08-01_17-29-34,109.37,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-29-36,109.403,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-29-38,109.437,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-29-40,109.469,,,,,5.945,2.0,,,,,,,,pedotpss
2019-08-01_17-29-42,109.503,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-29-44,109.536,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-29-46,109.569,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_17-29-48,109.603,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-29-50,109.636,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-29-52,109.669,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-29-54,109.704,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-29-56,109.736,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-29-58,109.769,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-00,109.803,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-02,109.836,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-04,109.87,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-06,109.903,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-08,109.936,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-10,109.969,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-12,110.004,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-14,110.036,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-16,110.07,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-18,110.104,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-20,110.137,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-22,110.169,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-24,110.203,,,,,5.945,2.0,,,,,,,,pedotpss
2019-08-01_17-30-26,110.237,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-28,110.269,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-30,110.303,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-32,110.337,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-34,110.369,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-36,110.403,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-38,110.437,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-40,110.469,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-42,110.504,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-44,110.536,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-46,110.57,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-48,110.603,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-50,110.636,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-52,110.669,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-54,110.703,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-30-56,110.737,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-30-58,110.77,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-00,110.802,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-31-02,110.836,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-04,110.87,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-06,110.904,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-08,110.936,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-10,110.969,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-31-12,111.003,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-31-14,111.037,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-31-16,111.07,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-31-18,111.104,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-20,111.136,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-22,111.169,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-31-24,111.203,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-31-26,111.237,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-31-28,111.269,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-30,111.303,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-31-32,111.337,,,,,5.83,2.0,,,,,,,,pedotpss
2019-08-01_17-31-34,111.369,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-31-36,111.403,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-31-38,111.437,,,,,5.856,2.0,,,,,,,,pedotpss
2019-08-01_17-31-40,111.47,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-31-42,111.503,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-31-44,111.536,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-46,111.569,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-48,111.603,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-50,111.636,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-31-52,111.67,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-54,111.703,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-31-56,111.737,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-31-58,111.769,,,,,5.971,2.0,,,,,,,,pedotpss
2019-08-01_17-32-00,111.803,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-02,111.836,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-04,111.87,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-06,111.903,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-08,111.937,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-32-10,111.969,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-32-12,112.003,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-32-14,112.036,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-16,112.07,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-18,112.103,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-32-20,112.137,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-32-22,112.169,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-24,112.203,,,,,5.945,2.0,,,,,,,,pedotpss
2019-08-01_17-32-26,112.237,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-28,112.269,,,,,5.843,2.0,,,,,,,,pedotpss
2019-08-01_17-32-30,112.303,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-32,112.336,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-34,112.37,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-36,112.403,,,,,5.945,2.0,,,,,,,,pedotpss
2019-08-01_17-32-38,112.436,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-40,112.47,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-32-42,112.503,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-44,112.536,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-32-46,112.57,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-48,112.603,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-50,112.636,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-52,112.669,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-32-54,112.704,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-32-56,112.736,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_17-32-58,112.769,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-33-00,112.802,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-02,112.836,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-04,112.869,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-33-06,112.903,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-08,112.936,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-10,112.969,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-12,113.004,,,,,5.856,2.0,,,,,,,,pedotpss
2019-08-01_17-33-14,113.036,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-33-16,113.069,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-18,113.103,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-20,113.136,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-22,113.169,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-33-24,113.203,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-26,113.237,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-28,113.269,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-30,113.303,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-32,113.337,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-33-34,113.37,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-33-36,113.403,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-33-38,113.436,,,,,5.945,2.0,,,,,,,,pedotpss
2019-08-01_17-33-40,113.469,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-42,113.503,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-33-44,113.536,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-46,113.569,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-33-48,113.603,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-50,113.637,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-33-52,113.669,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-54,113.704,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-33-56,113.737,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-33-58,113.77,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-34-00,113.803,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-34-02,113.837,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-34-04,113.87,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-34-06,113.902,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-34-08,113.937,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-34-10,113.97,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-34-12,114.003,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-34-14,114.037,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-34-16,114.069,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-34-18,114.103,,,,,5.945,2.0,,,,,,,,pedotpss
2019-08-01_17-34-20,114.137,,,,,5.945,2.0,,,,,,,,pedotpss
2019-08-01_17-34-22,114.17,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-34-24,114.203,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-34-26,114.237,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-34-28,114.27,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-34-30,114.304,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-34-32,114.337,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-34-34,114.37,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-34-36,114.403,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-34-38,114.436,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-34-40,114.469,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-34-42,114.503,,,,,6.155,2.0,,,,,,,,pedotpss
2019-08-01_17-34-44,114.537,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-34-46,114.57,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-34-48,114.603,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-34-50,114.636,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-34-52,114.67,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-34-54,114.704,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-34-56,114.737,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-34-58,114.769,,,,,5.843,2.0,,,,,,,,pedotpss
2019-08-01_17-35-00,114.803,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-35-02,114.837,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-35-04,114.869,,,,,5.843,2.0,,,,,,,,pedotpss
2019-08-01_17-35-06,114.904,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-35-08,114.936,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-35-10,114.969,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-35-12,115.003,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-35-14,115.037,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-35-16,115.069,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-35-18,115.103,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-35-20,115.136,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-35-22,115.17,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-35-24,115.204,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-35-26,115.236,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-35-28,115.269,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-35-30,115.303,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-35-32,115.337,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-35-34,115.37,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-35-36,115.404,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-35-38,115.437,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-35-40,115.469,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-35-42,115.504,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-35-44,115.537,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-35-46,115.57,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-35-48,115.603,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_17-35-50,115.636,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-35-52,115.67,,,,,5.83,2.0,,,,,,,,pedotpss
2019-08-01_17-35-54,115.703,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-35-56,115.736,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-35-58,115.77,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-00,115.803,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-02,115.836,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-04,115.87,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-06,115.903,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-08,115.937,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-36-10,115.969,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-36-12,116.004,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-14,116.037,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-36-16,116.07,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-18,116.103,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-36-20,116.136,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_17-36-22,116.169,,,,,5.945,2.0,,,,,,,,pedotpss
2019-08-01_17-36-24,116.203,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-26,116.236,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-28,116.269,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-30,116.303,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-36-32,116.336,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-34,116.37,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-36,116.403,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-38,116.437,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-40,116.469,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-36-42,116.503,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-44,116.536,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-46,116.57,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-48,116.603,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-36-50,116.636,,,,,5.945,2.0,,,,,,,,pedotpss
2019-08-01_17-36-52,116.669,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-36-54,116.703,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-36-56,116.737,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-36-58,116.769,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-00,116.803,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-37-02,116.836,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-04,116.87,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_17-37-06,116.903,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-37-08,116.936,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-10,116.97,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-12,117.004,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-37-14,117.036,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-37-16,117.07,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-18,117.103,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-37-20,117.136,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-22,117.169,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-24,117.204,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-26,117.236,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-37-28,117.269,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-37-30,117.303,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-37-32,117.336,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-34,117.37,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-37-36,117.403,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-38,117.436,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-40,117.47,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-42,117.503,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-37-44,117.536,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-46,117.57,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-37-48,117.603,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-37-50,117.636,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-37-52,117.669,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-37-54,117.703,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-37-56,117.736,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-37-58,117.769,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-38-00,117.803,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-38-02,117.837,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-04,117.87,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-38-06,117.903,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-38-08,117.936,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-10,117.969,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-12,118.003,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-38-14,118.036,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-38-16,118.069,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-18,118.103,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-20,118.137,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-22,118.169,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-24,118.203,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-26,118.236,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-38-28,118.269,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-30,118.303,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-38-32,118.337,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-38-34,118.37,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-38-36,118.403,,,,,5.945,2.0,,,,,,,,pedotpss
2019-08-01_17-38-38,118.436,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_17-38-40,118.47,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-38-42,118.504,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-38-44,118.537,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-46,118.569,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-38-48,118.603,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-38-50,118.637,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-52,118.669,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-54,118.703,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-56,118.736,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-38-58,118.77,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-39-00,118.803,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-39-02,118.837,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-04,118.87,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-39-06,118.904,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-08,118.936,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_17-39-10,118.97,,,,,6.276,2.0,,,,,,,,pedotpss
2019-08-01_17-39-12,119.003,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-14,119.036,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-16,119.07,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-18,119.103,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-39-20,119.136,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_17-39-22,119.17,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-39-24,119.203,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-39-26,119.236,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_17-39-28,119.269,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-30,119.303,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-32,119.336,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-34,119.369,,,,,6.01,2.0,,,,,,,,pedotpss
2019-08-01_17-39-36,119.404,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-39-38,119.436,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-39-40,119.47,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-42,119.504,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-44,119.536,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-46,119.57,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-48,119.603,,,,,6.01,2.0,,,,,,,,pedotpss
2019-08-01_17-39-50,119.636,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-52,119.67,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-54,119.704,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-56,119.736,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-39-58,119.77,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_17-40-00,119.803,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-40-02,119.837,,,,,5.692,2.0,,,,7.4978e-09,,,,pedotpss
2019-08-01_17-40-04,119.87,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-40-06,119.905,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-40-08,119.937,,,,,5.958,2.0,,,,,,,,pedotpss
2019-08-01_17-40-10,119.971,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_17-40-12,120.004,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_17-40-14,120.037,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-40-16,120.07,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_17-40-18,120.104,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_17-40-20,120.137,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-40-22,120.171,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_17-40-24,120.204,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-40-26,120.237,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-40-28,120.27,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_17-40-30,120.304,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-40-32,120.338,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_17-40-34,120.37,,,,,6.062,2.0,,,,,,,,pedotpss
