date,time,pressure,pressure_setpoint,mfc1_Ar,mfc2_Ar,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2019-07-31_16-35-27,141.449,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-35-29,141.482,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-35-31,141.515,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-35-33,141.549,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-35-35,141.582,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-35-37,141.616,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-35-39,141.649,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-35-41,141.682,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-35-43,141.716,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-35-45,141.749,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-35-47,141.783,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-35-49,141.815,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-35-51,141.849,,,,,5.894,2.0,,,,,,,,pedotpss
2019-07-31_16-35-53,141.882,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-35-55,141.916,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-35-57,141.949,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-35-59,141.982,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-36-01,142.015,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-03,142.049,,,,,5.92,2.0,,,,,,,,pedotpss
2019-07-31_16-36-05,142.082,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-07,142.116,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-09,142.149,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-36-11,142.183,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-36-13,142.215,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-15,142.249,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-36-17,142.282,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-36-19,142.316,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-36-21,142.349,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-36-23,142.382,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-25,142.415,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-27,142.45,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-36-29,142.483,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-31,142.517,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-36-33,142.55,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-35,142.583,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-36-37,142.617,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-36-39,142.65,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-41,142.683,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-43,142.718,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-36-45,142.75,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-36-47,142.783,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-36-49,142.817,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-51,142.85,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-36-53,142.883,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-55,142.917,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-57,142.95,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-36-59,142.985,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-01,143.017,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-03,143.051,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-05,143.083,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-07,143.118,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-37-09,143.15,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-11,143.183,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-13,143.217,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-15,143.25,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-37-17,143.283,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-37-19,143.317,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-21,143.35,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-23,143.384,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-25,143.417,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-37-27,143.45,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-37-29,143.483,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-37-31,143.517,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-33,143.55,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-37-35,143.583,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-37-37,143.617,,,,,5.907,2.0,,,,,,,,pedotpss
2019-07-31_16-37-39,143.65,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-37-41,143.683,,,,,5.92,2.0,,,,,,,,pedotpss
2019-07-31_16-37-43,143.717,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-45,143.75,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-47,143.784,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-37-49,143.817,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-37-51,143.85,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-37-53,143.883,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-37-55,143.917,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-37-57,143.95,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-37-59,143.983,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-01,144.017,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-03,144.05,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-05,144.085,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-07,144.117,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-38-09,144.15,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-11,144.184,,,,,5.92,2.0,,,,,,,,pedotpss
2019-07-31_16-38-13,144.217,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-15,144.25,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-38-17,144.283,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-19,144.317,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-21,144.35,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-23,144.383,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-38-25,144.417,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-38-27,144.45,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-38-29,144.483,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-31,144.517,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-38-33,144.55,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-35,144.584,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-37,144.617,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-39,144.65,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-38-41,144.683,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-38-43,144.717,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-45,144.75,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-38-47,144.783,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-38-49,144.818,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-38-51,144.85,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-38-53,144.883,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-38-55,144.917,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-57,144.95,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-38-59,144.984,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-01,145.017,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-03,145.05,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-39-05,145.083,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-07,145.117,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-39-09,145.15,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-11,145.183,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-13,145.217,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-15,145.251,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-39-17,145.283,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-19,145.318,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-39-21,145.35,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-23,145.384,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-25,145.417,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-39-27,145.45,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-39-29,145.485,,,,,5.92,2.0,,,,,,,,pedotpss
2019-07-31_16-39-31,145.518,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-33,145.551,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-39-35,145.583,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-39-37,145.617,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-39-39,145.65,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-39-41,145.683,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-43,145.717,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-45,145.75,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-39-47,145.784,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-39-49,145.817,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-39-51,145.85,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-39-53,145.883,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-39-55,145.917,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-39-57,145.95,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-39-59,145.983,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-40-01,146.017,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-03,146.05,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-05,146.083,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-07,146.117,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-40-09,146.15,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-40-11,146.184,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-13,146.217,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-15,146.25,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-17,146.283,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-19,146.317,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-40-21,146.35,,,,,6.036,2.0,,,,,,,,pedotpss
2019-07-31_16-40-23,146.383,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-25,146.417,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-27,146.451,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-40-29,146.483,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-40-31,146.517,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-40-33,146.55,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-40-35,146.584,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-40-37,146.617,,,,,6.01,2.0,,,,,,,,pedotpss
2019-07-31_16-40-39,146.65,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-41,146.683,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-43,146.717,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-45,146.75,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-47,146.783,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-40-49,146.817,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-40-51,146.85,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-53,146.883,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-55,146.917,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-40-57,146.95,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-40-59,146.984,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-01,147.017,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-03,147.05,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-05,147.083,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-07,147.118,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-09,147.15,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-11,147.184,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-13,147.217,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-15,147.251,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-17,147.284,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-19,147.318,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-21,147.351,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-23,147.385,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-25,147.418,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-27,147.451,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-29,147.484,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-31,147.519,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-33,147.551,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-35,147.584,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-37,147.618,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-39,147.651,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-41-41,147.685,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-43,147.719,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-41-45,147.751,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-47,147.784,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-49,147.819,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-51,147.851,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-53,147.884,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-41-55,147.918,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-57,147.951,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-41-59,147.985,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-42-01,148.018,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-42-03,148.051,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-05,148.084,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-07,148.118,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-09,148.151,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-42-11,148.184,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-42-13,148.218,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-42-15,148.251,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-17,148.285,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-42-19,148.318,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-21,148.352,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-23,148.384,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-42-25,148.418,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-27,148.452,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-42-29,148.484,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-42-31,148.518,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-33,148.551,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-42-35,148.585,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-37,148.618,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-39,148.651,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-42-41,148.684,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-43,148.719,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-42-45,148.751,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-47,148.784,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-49,148.818,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-42-51,148.852,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-42-53,148.884,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-55,148.918,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-57,148.951,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-42-59,148.985,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-01,149.019,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-43-03,149.051,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-43-05,149.084,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-43-07,149.118,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-43-09,149.151,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-43-11,149.184,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-43-13,149.218,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-43-15,149.251,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-43-17,149.284,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-19,149.318,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-21,149.351,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-43-23,149.384,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-25,149.418,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-27,149.451,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-29,149.484,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-31,149.519,,,,,6.049,2.0,,,,,,,,pedotpss
2019-07-31_16-43-33,149.551,,,,,5.92,2.0,,,,,,,,pedotpss
2019-07-31_16-43-35,149.585,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-37,149.618,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-39,149.652,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-43-41,149.685,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-43,149.718,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-45,149.752,,,,,5.92,2.0,,,,,,,,pedotpss
2019-07-31_16-43-47,149.786,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-49,149.818,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-51,149.852,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-43-53,149.885,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-43-55,149.918,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-43-57,149.952,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-43-59,149.986,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-44-01,150.018,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-03,150.053,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-05,150.085,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-44-07,150.118,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-09,150.152,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-11,150.185,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-13,150.218,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-15,150.252,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-17,150.285,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-44-19,150.319,,,,,6.01,2.0,,,,,,,,pedotpss
2019-07-31_16-44-21,150.352,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-23,150.386,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-25,150.418,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-44-27,150.452,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-44-29,150.486,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-44-31,150.519,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-33,150.553,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-44-35,150.586,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-44-37,150.62,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-44-39,150.653,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-44-41,150.687,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-43,150.719,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-44-45,150.753,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-44-47,150.787,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-49,150.821,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-51,150.853,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-44-53,150.887,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-44-55,150.92,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-44-57,150.953,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-44-59,150.987,,,,,5.932,2.0,,,,,,,,pedotpss
2019-07-31_16-45-01,151.021,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-03,151.053,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-05,151.086,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-45-07,151.12,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-09,151.153,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-45-11,151.186,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-13,151.22,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-15,151.254,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-17,151.286,,,,,5.997,2.0,,,,,,,,pedotpss
2019-07-31_16-45-19,151.32,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-21,151.354,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-23,151.387,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-45-25,151.42,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-45-27,151.454,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-29,151.487,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-45-31,151.521,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-33,151.554,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-45-35,151.586,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-37,151.621,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-45-39,151.653,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-45-41,151.688,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-45-43,151.72,,,,,5.945,2.0,,,,,,,,pedotpss
2019-07-31_16-45-45,151.753,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-45-47,151.787,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-45-49,151.82,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-51,151.854,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-53,151.886,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-55,151.92,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-57,151.953,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-45-59,151.987,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-46-01,152.02,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-46-03,152.054,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-46-05,152.086,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-46-07,152.12,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-46-09,152.153,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-46-11,152.187,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-46-13,152.22,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-46-15,152.253,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-46-17,152.286,,,,,5.958,2.0,,,,,,,,pedotpss
2019-07-31_16-46-19,152.321,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-46-21,152.353,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-46-23,152.386,,,,,5.971,2.0,,,,,,,,pedotpss
2019-07-31_16-46-25,152.421,,,,,5.984,2.0,,,,,,,,pedotpss
2019-07-31_16-46-27,152.453,,,,,5.971,2.0,,,,,,,,pedotpss
